Country,Job Title,Category,Salary,Currency,Exchange Rate,Salary(USD),SalaryRounded(USD)
United States,Illustrator,Media / Broadcasting / Arts / Entertainment,70800,USD,1,70800,70800
United States,Industrial Designer,Media / Broadcasting / Arts / Entertainment,57100,USD,1,57100,57100
United States,Instructional Designer,Media / Broadcasting / Arts / Entertainment,54200,USD,1,54200,54200
United States,Journalist,Media / Broadcasting / Arts / Entertainment,108200,USD,1,108200,108200
United States,Makeup Artist,Media / Broadcasting / Arts / Entertainment,58100,USD,1,58100,58100
United States,Media Design Manager,Media / Broadcasting / Arts / Entertainment,151800,USD,1,151800,151800
United States,Media Operations Manager,Media / Broadcasting / Arts / Entertainment,124500,USD,1,124500,124500
United States,Media Planner,Media / Broadcasting / Arts / Entertainment,77100,USD,1,77100,77100
United States,Media Producer,Media / Broadcasting / Arts / Entertainment,108200,USD,1,108200,108200
United States,Media Product Development Manager,Media / Broadcasting / Arts / Entertainment,152700,USD,1,152700,152700
United States,Media Production Manager,Media / Broadcasting / Arts / Entertainment,152700,USD,1,152700,152700
United States,Media Program Director,Media / Broadcasting / Arts / Entertainment,160600,USD,1,160600,160600
United States,Media Relation Executive,Media / Broadcasting / Arts / Entertainment,160600,USD,1,160600,160600
United States,Media Relations Manager,Media / Broadcasting / Arts / Entertainment,156200,USD,1,156200,156200
United States,Media Sales Manager,Media / Broadcasting / Arts / Entertainment,168700,USD,1,168700,168700
United States,Movement and Dance Coordinator,Media / Broadcasting / Arts / Entertainment,90900,USD,1,90900,90900
United States,Multimedia Coordinator,Media / Broadcasting / Arts / Entertainment,63700,USD,1,63700,63700
United States,Multimedia Designer,Media / Broadcasting / Arts / Entertainment,56600,USD,1,56600,56600
United States,Music Consultant,Media / Broadcasting / Arts / Entertainment,75900,USD,1,75900,75900
United States,Musician,Media / Broadcasting / Arts / Entertainment,65100,USD,1,65100,65100
United States,News Associate,Media / Broadcasting / Arts / Entertainment,78900,USD,1,78900,78900
United States,News Reporter,Media / Broadcasting / Arts / Entertainment,107300,USD,1,107300,107300
United States,Post Production Assistant,Media / Broadcasting / Arts / Entertainment,51500,USD,1,51500,51500
United States,Producer,Media / Broadcasting / Arts / Entertainment,142100,USD,1,142100,142100
United States,Product Designer,Media / Broadcasting / Arts / Entertainment,59900,USD,1,59900,59900
United States,Product Planner,Media / Broadcasting / Arts / Entertainment,74600,USD,1,74600,74600
United States,Production Artist,Media / Broadcasting / Arts / Entertainment,75900,USD,1,75900,75900
United States,Production Assistant,Media / Broadcasting / Arts / Entertainment,55600,USD,1,55600,55600
United States,Production Director,Media / Broadcasting / Arts / Entertainment,127600,USD,1,127600,127600
United States,Production Technician,Media / Broadcasting / Arts / Entertainment,52800,USD,1,52800,52800
United States,Program Researcher,Media / Broadcasting / Arts / Entertainment,92200,USD,1,92200,92200
United States,Promotion Coordinator,Media / Broadcasting / Arts / Entertainment,73700,USD,1,73700,73700
United States,Sound Engineer,Media / Broadcasting / Arts / Entertainment,75000,USD,1,75000,75000
United States,Sub Editor,Media / Broadcasting / Arts / Entertainment,54600,USD,1,54600,54600
United States,Television Executive Producer,Media / Broadcasting / Arts / Entertainment,172300,USD,1,172300,172300
United States,Transmission Engineer,Media / Broadcasting / Arts / Entertainment,86100,USD,1,86100,86100
United States,Video Editor,Media / Broadcasting / Arts / Entertainment,64400,USD,1,64400,64400
United States,Video Producer,Media / Broadcasting / Arts / Entertainment,83300,USD,1,83300,83300
United States,Videographer,Media / Broadcasting / Arts / Entertainment,79000,USD,1,79000,79000
United States,Visual Designer,Media / Broadcasting / Arts / Entertainment,78700,USD,1,78700,78700
United States,Assistant Yard Manager,Oil / Gas / Energy / Mining,90000,USD,1,90000,90000
United States,Associate Analyst,Oil / Gas / Energy / Mining,95400,USD,1,95400,95400
United States,Biomass Power Plant Manager,Oil / Gas / Energy / Mining,121800,USD,1,121800,121800
United States,Chemical Plant Operator,Oil / Gas / Energy / Mining,73100,USD,1,73100,73100
United States,Chief Contract Compliance Engineer,Oil / Gas / Energy / Mining,96500,USD,1,96500,96500
United States,Completions Engineer,Oil / Gas / Energy / Mining,83800,USD,1,83800,83800
United States,Cost Controller,Oil / Gas / Energy / Mining,66700,USD,1,66700,66700
United States,Cost Engineer,Oil / Gas / Energy / Mining,81300,USD,1,81300,81300
United States,Crude Oil Marketing Representative,Oil / Gas / Energy / Mining,96400,USD,1,96400,96400
United States,Distribution Manager,Oil / Gas / Energy / Mining,124500,USD,1,124500,124500
United States,Electric and Gas Operations Manager,Oil / Gas / Energy / Mining,210600,USD,1,210600,210600
United States,Energy Advisor,Oil / Gas / Energy / Mining,134700,USD,1,134700,134700
United States,Energy Analyst,Oil / Gas / Energy / Mining,125400,USD,1,125400,125400
United States,Energy Auditor,Oil / Gas / Energy / Mining,112700,USD,1,112700,112700
United States,Energy Dispatch Director,Oil / Gas / Energy / Mining,147900,USD,1,147900,147900
United States,Energy Technical Assistant,Oil / Gas / Energy / Mining,54700,USD,1,54700,54700
United States,Energy Technical Manager,Oil / Gas / Energy / Mining,114600,USD,1,114600,114600
United States,Energy Technical Support Manager,Oil / Gas / Energy / Mining,114600,USD,1,114600,114600
United States,Energy Technical Trainer,Oil / Gas / Energy / Mining,75000,USD,1,75000,75000
United States,Engineering Geologist,Oil / Gas / Energy / Mining,160600,USD,1,160600,160600
United States,Exploration Manager,Oil / Gas / Energy / Mining,152900,USD,1,152900,152900
United States,Field Safety Auditor,Oil / Gas / Energy / Mining,103600,USD,1,103600,103600
United States,Fluids Engineer,Oil / Gas / Energy / Mining,84600,USD,1,84600,84600
United States,Fuel Cell Engineer,Oil / Gas / Energy / Mining,91600,USD,1,91600,91600
United States,Gas Distribution Plant Operator,Oil / Gas / Energy / Mining,72000,USD,1,72000,72000
United States,Gas Supply Manager,Oil / Gas / Energy / Mining,128200,USD,1,128200,128200
United States,Geologist,Oil / Gas / Energy / Mining,153700,USD,1,153700,153700
United States,Geophysicist,Oil / Gas / Energy / Mining,163800,USD,1,163800,163800
United States,Geothermal Production Manager,Oil / Gas / Energy / Mining,146700,USD,1,146700,146700
United States,Geothermal Technician,Oil / Gas / Energy / Mining,62100,USD,1,62100,62100
United States,HSE Engineer,Oil / Gas / Energy / Mining,86100,USD,1,86100,86100
United States,HSE Officer,Oil / Gas / Energy / Mining,54100,USD,1,54100,54100
United States,HSE Supervisor,Oil / Gas / Energy / Mining,66900,USD,1,66900,66900
United States,HSEQ Administrator,Oil / Gas / Energy / Mining,65400,USD,1,65400,65400
United States,Inspector,Oil / Gas / Energy / Mining,86100,USD,1,86100,86100
United States,Instructor,Oil / Gas / Energy / Mining,71900,USD,1,71900,71900
United States,Instrument Designer,Oil / Gas / Energy / Mining,70000,USD,1,70000,70000
United States,Lead Technical Field Advisor,Oil / Gas / Energy / Mining,116400,USD,1,116400,116400
United States,Logistics and Tool Coordinator,Oil / Gas / Energy / Mining,78700,USD,1,78700,78700
United States,Maintenance Engineer,Oil / Gas / Energy / Mining,93800,USD,1,93800,93800
United States,Maintenance Superintendent,Oil / Gas / Energy / Mining,78200,USD,1,78200,78200
United States,Material Controller,Oil / Gas / Energy / Mining,59000,USD,1,59000,59000
United States,Mine Engineer,Oil / Gas / Energy / Mining,87500,USD,1,87500,87500
United States,Mine Surveyor,Oil / Gas / Energy / Mining,96600,USD,1,96600,96600
United States,Mining Project Administrator,Oil / Gas / Energy / Mining,80400,USD,1,80400,80400
United States,Mining Project Assistant,Oil / Gas / Energy / Mining,63900,USD,1,63900,63900
United States,Mining Project Controls Consultant,Oil / Gas / Energy / Mining,95100,USD,1,95100,95100
United States,Mining Project Coordinator,Oil / Gas / Energy / Mining,78700,USD,1,78700,78700
United States,Mining Project Engineer,Oil / Gas / Energy / Mining,87800,USD,1,87800,87800
United States,Mining Project Manager,Oil / Gas / Energy / Mining,114300,USD,1,114300,114300
United States,Mining Site Manager,Oil / Gas / Energy / Mining,114900,USD,1,114900,114900
United States,Mining Team Leader,Oil / Gas / Energy / Mining,87400,USD,1,87400,87400
United States,NDT Technician,Oil / Gas / Energy / Mining,54300,USD,1,54300,54300
United States,Oil Trader,Oil / Gas / Energy / Mining,115600,USD,1,115600,115600
United States,Petroleum Engineer,Oil / Gas / Energy / Mining,98800,USD,1,98800,98800
United States,Petroleum Geologist,Oil / Gas / Energy / Mining,152900,USD,1,152900,152900
United States,Petroleum Technician,Oil / Gas / Energy / Mining,50100,USD,1,50100,50100
United States,Power Coordinator,Oil / Gas / Energy / Mining,54700,USD,1,54700,54700
United States,Power Plant Operations Manager,Oil / Gas / Energy / Mining,175100,USD,1,175100,175100
United States,Power Plant Operator,Oil / Gas / Energy / Mining,73300,USD,1,73300,73300
United States,Reliability Engineer,Oil / Gas / Energy / Mining,86600,USD,1,86600,86600
United States,Reservoir Engineer,Oil / Gas / Energy / Mining,83200,USD,1,83200,83200
United States,Risk Analyst,Oil / Gas / Energy / Mining,112700,USD,1,112700,112700
United States,Roughneck,Oil / Gas / Energy / Mining,87500,USD,1,87500,87500
United States,Scaffolder,Oil / Gas / Energy / Mining,57000,USD,1,57000,57000
United States,Shutdown Engineer,Oil / Gas / Energy / Mining,76600,USD,1,76600,76600
United States,Solar Energy Installation Manager,Oil / Gas / Energy / Mining,128200,USD,1,128200,128200
United States,Solar Energy Systems Engineer,Oil / Gas / Energy / Mining,94100,USD,1,94100,94100
United States,Solar Photovoltaic Installer,Oil / Gas / Energy / Mining,61400,USD,1,61400,61400
United States,Solar Thermal Technician,Oil / Gas / Energy / Mining,53300,USD,1,53300,53300
United States,Supply Operations Manager,Oil / Gas / Energy / Mining,140200,USD,1,140200,140200
United States,Sustainability Specialist,Oil / Gas / Energy / Mining,139100,USD,1,139100,139100
United States,System Development Advisor,Oil / Gas / Energy / Mining,105800,USD,1,105800,105800
United States,Wind Energy Project Manager,Oil / Gas / Energy / Mining,119700,USD,1,119700,119700
United States,Animal Breeder,Pet Care,90900,USD,1,90900,90900
United States,Animal Care Worker,Pet Care,60200,USD,1,60200,60200
United States,Animal Caretaker,Pet Care,57100,USD,1,57100,57100
United States,Animal Control Officer,Pet Care,63800,USD,1,63800,63800
United States,Animal Health Technician,Pet Care,66200,USD,1,66200,66200
United States,Animal Keeper,Pet Care,66100,USD,1,66100,66100
United States,Animal Scientist,Pet Care,128400,USD,1,128400,128400
United States,Kennel Attendant,Pet Care,57100,USD,1,57100,57100
United States,Kennel Technician,Pet Care,51900,USD,1,51900,51900
United States,Veterinarian,Pet Care,109000,USD,1,109000,109000
United States,Veterinary Assistant,Pet Care,81400,USD,1,81400,81400
United States,Veterinary Office Manager,Pet Care,125400,USD,1,125400,125400
United States,Veterinary Receptionist,Pet Care,55200,USD,1,55200,55200
United States,Veterinary Technician,Pet Care,75900,USD,1,75900,75900
United States,Zoo Keeper,Pet Care,73300,USD,1,73300,73300
United States,Zoo Veterinarian,Pet Care,114300,USD,1,114300,114300
United States,Assistant Pharmacist,Pharmaceutical and Biotechnology,79600,USD,1,79600,79600
United States,Assistant Pharmacy Director,Pharmaceutical and Biotechnology,151800,USD,1,151800,151800
United States,Associate Medical Affairs Director,Pharmaceutical and Biotechnology,204900,USD,1,204900,204900
United States,Bioinformatics Scientist,Pharmaceutical and Biotechnology,193400,USD,1,193400,193400
United States,Bioinformatics Technician,Pharmaceutical and Biotechnology,83200,USD,1,83200,83200
United States,Biological Scientist,Pharmaceutical and Biotechnology,200600,USD,1,200600,200600
United States,Biological Technician,Pharmaceutical and Biotechnology,86800,USD,1,86800,86800
United States,Biomedical Engineer,Pharmaceutical and Biotechnology,85500,USD,1,85500,85500
United States,Biomedical Engineering Director,Pharmaceutical and Biotechnology,153800,USD,1,153800,153800
United States,Biostatistician,Pharmaceutical and Biotechnology,127700,USD,1,127700,127700
United States,Biotechnologist,Pharmaceutical and Biotechnology,130500,USD,1,130500,130500
United States,Biotechnology Lead Data Manager,Pharmaceutical and Biotechnology,101100,USD,1,101100,101100
United States,Chemical Process Technician,Pharmaceutical and Biotechnology,87400,USD,1,87400,87400
United States,Clinical Consultant,Pharmaceutical and Biotechnology,125400,USD,1,125400,125400
United States,Clinical Data Manager,Pharmaceutical and Biotechnology,127700,USD,1,127700,127700
United States,Clinical Data Specialist,Pharmaceutical and Biotechnology,119700,USD,1,119700,119700
United States,Clinical Informatics Specialist,Pharmaceutical and Biotechnology,93100,USD,1,93100,93100
United States,Clinical Operations Manager,Pharmaceutical and Biotechnology,172300,USD,1,172300,172300
United States,Clinical Pharmacist,Pharmaceutical and Biotechnology,118900,USD,1,118900,118900
United States,Clinical Pharmacy Specialist,Pharmaceutical and Biotechnology,146900,USD,1,146900,146900
United States,Clinical Programmer,Pharmaceutical and Biotechnology,64400,USD,1,64400,64400
United States,Clinical Project Manager,Pharmaceutical and Biotechnology,119700,USD,1,119700,119700
United States,Clinical Research Associate,Pharmaceutical and Biotechnology,109700,USD,1,109700,109700
United States,Clinical Research Manager,Pharmaceutical and Biotechnology,177100,USD,1,177100,177100
United States,Clinical Study Manager,Pharmaceutical and Biotechnology,157600,USD,1,157600,157600
United States,Compliance Specialist,Pharmaceutical and Biotechnology,125400,USD,1,125400,125400
United States,Cytology Laboratory Technologist,Pharmaceutical and Biotechnology,103600,USD,1,103600,103600
United States,Cytotechnologist,Pharmaceutical and Biotechnology,105800,USD,1,105800,105800
United States,GCP Auditor,Pharmaceutical and Biotechnology,107700,USD,1,107700,107700
United States,Hospital Pharmacy Technician,Pharmaceutical and Biotechnology,91700,USD,1,91700,91700
United States,Manufacturing Engineer,Pharmaceutical and Biotechnology,102700,USD,1,102700,102700
United States,Medical Affairs Director,Pharmaceutical and Biotechnology,191100,USD,1,191100,191100
United States,Medical Representative,Pharmaceutical and Biotechnology,80800,USD,1,80800,80800
United States,Medical Science Liaison,Pharmaceutical and Biotechnology,140700,USD,1,140700,140700
United States,Molecular and Cellular Biologist,Pharmaceutical and Biotechnology,205400,USD,1,205400,205400
United States,Nuclear Pharmacist,Pharmaceutical and Biotechnology,128400,USD,1,128400,128400
United States,Pharmaceutical Manager,Pharmaceutical and Biotechnology,218700,USD,1,218700,218700
United States,Pharmaceutical Manufacturing Lead,Pharmaceutical and Biotechnology,239000,USD,1,239000,239000
United States,Pharmaceutical Operations Excellence Manager,Pharmaceutical and Biotechnology,193400,USD,1,193400,193400
United States,Pharmaceutical Process Engineer,Pharmaceutical and Biotechnology,112700,USD,1,112700,112700
United States,Pharmaceutical Production Assistant Manager,Pharmaceutical and Biotechnology,141000,USD,1,141000,141000
United States,Pharmaceutical Project Manager,Pharmaceutical and Biotechnology,127600,USD,1,127600,127600
United States,Pharmaceutical Quality Auditor,Pharmaceutical and Biotechnology,139100,USD,1,139100,139100
United States,Pharmaceutical Regulatory Affairs Assistant,Pharmaceutical and Biotechnology,99100,USD,1,99100,99100
United States,Pharmaceutical Regulatory Affairs Manager,Pharmaceutical and Biotechnology,139100,USD,1,139100,139100
United States,Pharmaceutical Regulatory Affairs Specialist,Pharmaceutical and Biotechnology,108200,USD,1,108200,108200
United States,Pharmaceutical Representative,Pharmaceutical and Biotechnology,83200,USD,1,83200,83200
United States,Pharmaceutical Research Associate,Pharmaceutical and Biotechnology,130500,USD,1,130500,130500
United States,Pharmaceutical Research Scientist,Pharmaceutical and Biotechnology,182400,USD,1,182400,182400
United States,Pharmaceutical Researcher,Pharmaceutical and Biotechnology,187500,USD,1,187500,187500
United States,Pharmaceutical Sales and Marketing Manager,Pharmaceutical and Biotechnology,158900,USD,1,158900,158900
United States,Pharmaceutical Sales Manager,Pharmaceutical and Biotechnology,172300,USD,1,172300,172300
United States,Pharmaceutical Sales Representative,Pharmaceutical and Biotechnology,82200,USD,1,82200,82200
United States,Pharmaceutical Supply Chain Manager,Pharmaceutical and Biotechnology,183600,USD,1,183600,183600
United States,Pharmaceutical Team Leader,Pharmaceutical and Biotechnology,130400,USD,1,130400,130400
United States,Pharmaceutical Technologist,Pharmaceutical and Biotechnology,96400,USD,1,96400,96400
United States,Pharmacist,Pharmaceutical and Biotechnology,127600,USD,1,127600,127600
United States,Pharmacy Aide,Pharmaceutical and Biotechnology,83400,USD,1,83400,83400
United States,Pharmacy Manager,Pharmaceutical and Biotechnology,168700,USD,1,168700,168700
United States,Pharmacy Stock Controller,Pharmaceutical and Biotechnology,73200,USD,1,73200,73200
United States,Pharmacy Technician,Pharmaceutical and Biotechnology,74100,USD,1,74100,74100
United States,Records Management Coordinator,Pharmaceutical and Biotechnology,69200,USD,1,69200,69200
United States,Shift Encapsulator,Pharmaceutical and Biotechnology,73500,USD,1,73500,73500
United States,Staff Pharmacist,Pharmaceutical and Biotechnology,125400,USD,1,125400,125400
United States,Mini-Lab Operator,Photography,57200,USD,1,57200,57200
United States,Photo Editor,Photography,63000,USD,1,63000,63000
United States,Photo Research Manager,Photography,105200,USD,1,105200,105200
United States,Photo Retoucher,Photography,64600,USD,1,64600,64600
United States,Photographer,Photography,68200,USD,1,68200,68200
United States,Photography Production Supervisor,Photography,92100,USD,1,92100,92100
United States,Studio Manager,Photography,109700,USD,1,109700,109700
United States,Communications Associate,Public Relations,52300,USD,1,52300,52300
United States,Communications Project Manager,Public Relations,114300,USD,1,114300,114300
United States,Communications Specialist,Public Relations,62600,USD,1,62600,62600
United States,Director of Communications,Public Relations,141000,USD,1,141000,141000
United States,Government Relations Officer,Public Relations,92100,USD,1,92100,92100
United States,Head of Communications,Public Relations,128400,USD,1,128400,128400
United States,Head of Public Relations,Public Relations,163800,USD,1,163800,163800
United States,Investor Relations Officer,Public Relations,105200,USD,1,105200,105200
United States,Marketing Communications Executive,Public Relations,127700,USD,1,127700,127700
United States,Media Relations Specialist,Public Relations,116400,USD,1,116400,116400
United States,Public Relations Executive,Public Relations,128400,USD,1,128400,128400
United States,Public Relations Manager,Public Relations,148300,USD,1,148300,148300
United States,Public Relations Officer,Public Relations,54500,USD,1,54500,54500
United States,Public Relations Practitioner,Public Relations,69400,USD,1,69400,69400
United States,Public Relations Specialist,Public Relations,63200,USD,1,63200,63200
United States,Advertising Copywriter,Publishing and Printing,90300,USD,1,90300,90300
United States,Art Director,Publishing and Printing,92500,USD,1,92500,92500
United States,Art Supervisor,Publishing and Printing,83000,USD,1,83000,83000
United States,Artist,Publishing and Printing,95100,USD,1,95100,95100
United States,Assistant Editor,Publishing and Printing,71700,USD,1,71700,71700
United States,Associate Content Management Specialist,Publishing and Printing,93200,USD,1,93200,93200
United States,Associate Editor,Publishing and Printing,74100,USD,1,74100,74100
United States,Bindery Supervisor,Publishing and Printing,55500,USD,1,55500,55500
United States,Circulations Director,Publishing and Printing,123000,USD,1,123000,123000
United States,Commissioning Editor,Publishing and Printing,74300,USD,1,74300,74300
United States,Communications Editor,Publishing and Printing,76800,USD,1,76800,76800
United States,Content Copywriter,Publishing and Printing,83800,USD,1,83800,83800
United States,Content Management Assistant,Publishing and Printing,76000,USD,1,76000,76000
United States,Content Publisher,Publishing and Printing,71900,USD,1,71900,71900
United States,Content Writer,Publishing and Printing,87900,USD,1,87900,87900
United States,CopyWriter,Publishing and Printing,83000,USD,1,83000,83000
United States,Corporate Print Center Specialist,Publishing and Printing,69400,USD,1,69400,69400
United States,Curator,Publishing and Printing,71900,USD,1,71900,71900
United States,DTP Operator,Publishing and Printing,70600,USD,1,70600,70600
United States,Editor,Publishing and Printing,81900,USD,1,81900,81900
United States,Electronic Publisher,Publishing and Printing,90900,USD,1,90900,90900
United States,Fashion Subeditor,Publishing and Printing,85500,USD,1,85500,85500
United States,Media Design Manager,Publishing and Printing,139100,USD,1,139100,139100
United States,Media Planner,Publishing and Printing,93300,USD,1,93300,93300
United States,Photographer,Publishing and Printing,73700,USD,1,73700,73700
United States,Planning and Supply Manager,Publishing and Printing,158700,USD,1,158700,158700
United States,Print Production Coordinator,Publishing and Printing,78900,USD,1,78900,78900
United States,Print Production Manager,Publishing and Printing,148300,USD,1,148300,148300
United States,Printing Press Operator,Publishing and Printing,64800,USD,1,64800,64800
United States,Production Editor,Publishing and Printing,78900,USD,1,78900,78900
United States,Proofreader,Publishing and Printing,74000,USD,1,74000,74000
United States,Publisher,Publishing and Printing,92400,USD,1,92400,92400
United States,Publishing and Printing Coordinator,Publishing and Printing,67600,USD,1,67600,67600
United States,Publishing and Printing Manager,Publishing and Printing,142300,USD,1,142300,142300
United States,Publishing and Printing Supervisor,Publishing and Printing,119700,USD,1,119700,119700
United States,Publishing Specialist,Publishing and Printing,105200,USD,1,105200,105200
United States,Reporter,Publishing and Printing,105200,USD,1,105200,105200
United States,Technical Writer,Publishing and Printing,83800,USD,1,83800,83800
United States,Technical Writing Manager,Publishing and Printing,123000,USD,1,123000,123000
United States,Asset Management Associate,Purchasing and Inventory,83900,USD,1,83900,83900
United States,Asset Protection Associate,Purchasing and Inventory,81300,USD,1,81300,81300
United States,Asset Protection Specialist,Purchasing and Inventory,87600,USD,1,87600,87600
United States,Assistant Buyer,Purchasing and Inventory,78200,USD,1,78200,78200
United States,Buyer,Purchasing and Inventory,128200,USD,1,128200,128200
United States,Capacity Planner,Purchasing and Inventory,95300,USD,1,95300,95300
United States,Category Leader,Purchasing and Inventory,83200,USD,1,83200,83200
United States,Category Management Specialist,Purchasing and Inventory,88000,USD,1,88000,88000
United States,Category Manager,Purchasing and Inventory,99100,USD,1,99100,99100
United States,Channel Services Representative,Purchasing and Inventory,89400,USD,1,89400,89400
United States,Contracts Manager,Purchasing and Inventory,105800,USD,1,105800,105800
United States,Contracts Specialist,Purchasing and Inventory,88300,USD,1,88300,88300
United States,Demand Planner,Purchasing and Inventory,95200,USD,1,95200,95200
United States,Demand Planning Manager,Purchasing and Inventory,116400,USD,1,116400,116400
United States,Distribution Assistant,Purchasing and Inventory,75800,USD,1,75800,75800
United States,Distribution Associate,Purchasing and Inventory,80800,USD,1,80800,80800
United States,Distribution Manager,Purchasing and Inventory,160700,USD,1,160700,160700
United States,Inventory Analyst,Purchasing and Inventory,88000,USD,1,88000,88000
United States,Inventory Control Manager,Purchasing and Inventory,117100,USD,1,117100,117100
United States,Inventory Management Associate,Purchasing and Inventory,86100,USD,1,86100,86100
United States,Inventory Specialist,Purchasing and Inventory,84600,USD,1,84600,84600
United States,Logistics Engineer,Purchasing and Inventory,73800,USD,1,73800,73800
United States,Master Planner,Purchasing and Inventory,85500,USD,1,85500,85500
United States,Material Handler,Purchasing and Inventory,51900,USD,1,51900,51900
United States,Material Planning Specialist,Purchasing and Inventory,76800,USD,1,76800,76800
United States,Merchandise Manager,Purchasing and Inventory,105200,USD,1,105200,105200
United States,Procurement Administrator,Purchasing and Inventory,99100,USD,1,99100,99100
United States,Procurement Agent,Purchasing and Inventory,64300,USD,1,64300,64300
United States,Procurement Analyst,Purchasing and Inventory,107300,USD,1,107300,107300
United States,Procurement Assistant,Purchasing and Inventory,68900,USD,1,68900,68900
United States,Procurement Associate,Purchasing and Inventory,86800,USD,1,86800,86800
United States,Procurement Engineer,Purchasing and Inventory,81000,USD,1,81000,81000
United States,Procurement Manager,Purchasing and Inventory,171300,USD,1,171300,171300
United States,Procurement Process Analyst,Purchasing and Inventory,107300,USD,1,107300,107300
United States,Procurement Specialist,Purchasing and Inventory,78700,USD,1,78700,78700
United States,Production Planner,Purchasing and Inventory,94300,USD,1,94300,94300
United States,Project Buyer,Purchasing and Inventory,105200,USD,1,105200,105200
United States,Purchaser,Purchasing and Inventory,130400,USD,1,130400,130400
United States,Purchasing Agent,Purchasing and Inventory,69100,USD,1,69100,69100
United States,Purchasing Manager,Purchasing and Inventory,163800,USD,1,163800,163800
United States,Purchasing Officer,Purchasing and Inventory,76000,USD,1,76000,76000
United States,Purchasing Supervisor,Purchasing and Inventory,115600,USD,1,115600,115600
United States,Shipping Coordinator,Purchasing and Inventory,79000,USD,1,79000,79000
United States,Stock Regulator,Purchasing and Inventory,51800,USD,1,51800,51800
United States,Storage Manager,Purchasing and Inventory,114600,USD,1,114600,114600
United States,Stores and Logistics Coordinator,Purchasing and Inventory,88300,USD,1,88300,88300
United States,Supply Chain Analyst,Purchasing and Inventory,123800,USD,1,123800,123800
United States,Supply Chain Coordinator,Purchasing and Inventory,86600,USD,1,86600,86600
United States,Supply Chain Development Manager,Purchasing and Inventory,152900,USD,1,152900,152900
United States,Supply Chain Director,Purchasing and Inventory,177200,USD,1,177200,177200
United States,Supply Chain Manager,Purchasing and Inventory,166600,USD,1,166600,166600
United States,Supply Planner,Purchasing and Inventory,82300,USD,1,82300,82300
United States,Warehouse Executive,Purchasing and Inventory,147900,USD,1,147900,147900
United States,Warehouse Lead,Purchasing and Inventory,95300,USD,1,95300,95300
United States,Warehouse Manager,Purchasing and Inventory,151800,USD,1,151800,151800
United States,Warehouse Supervisor,Purchasing and Inventory,103600,USD,1,103600,103600
United States,Wholesale Buyer,Purchasing and Inventory,123800,USD,1,123800,123800
United States,Approval Team Manager,Quality Control and Compliance,108200,USD,1,108200,108200
United States,Assistant Quality Manager,Quality Control and Compliance,102700,USD,1,102700,102700
United States,Compliance Officer,Quality Control and Compliance,60100,USD,1,60100,60100
United States,Document Analyst,Quality Control and Compliance,52300,USD,1,52300,52300
United States,Document Control Specialist,Quality Control and Compliance,54500,USD,1,54500,54500
United States,HACCP Coordinator,Quality Control and Compliance,55200,USD,1,55200,55200
United States,Inspection Supervisor,Quality Control and Compliance,93100,USD,1,93100,93100
United States,Internal Compliance Officer,Quality Control and Compliance,61800,USD,1,61800,61800
United States,Product Complaints Associate,Quality Control and Compliance,62100,USD,1,62100,62100
United States,Product Owner,Quality Control and Compliance,109000,USD,1,109000,109000
United States,Product Quality Leader,Quality Control and Compliance,116400,USD,1,116400,116400
United States,QMS Coordinator,Quality Control and Compliance,64900,USD,1,64900,64900
United States,Quality and Safety Site Leader,Quality Control and Compliance,108200,USD,1,108200,108200
United States,Quality Assurance Administrator,Quality Control and Compliance,95600,USD,1,95600,95600
United States,Quality Assurance Analyst,Quality Control and Compliance,114900,USD,1,114900,114900
United States,Quality Assurance Associate,Quality Control and Compliance,65900,USD,1,65900,65900
United States,Quality Assurance Auditor,Quality Control and Compliance,90900,USD,1,90900,90900
United States,Quality Assurance Engineer,Quality Control and Compliance,60900,USD,1,60900,60900
United States,Quality Assurance Executive,Quality Control and Compliance,140700,USD,1,140700,140700
United States,Quality Assurance Inspector,Quality Control and Compliance,95400,USD,1,95400,95400
United States,Quality Assurance Manager,Quality Control and Compliance,158700,USD,1,158700,158700
United States,Quality Assurance Specialist,Quality Control and Compliance,92200,USD,1,92200,92200
United States,Quality Assurance Supervisor,Quality Control and Compliance,107300,USD,1,107300,107300
United States,Quality Assurance Technician,Quality Control and Compliance,54200,USD,1,54200,54200
United States,Quality Assurance Tester,Quality Control and Compliance,55200,USD,1,55200,55200
United States,Quality Control Analyst,Quality Control and Compliance,103600,USD,1,103600,103600
United States,Quality Control and Compliance Officer,Quality Control and Compliance,58600,USD,1,58600,58600
United States,Quality Control and Quality Assurance Officer,Quality Control and Compliance,65100,USD,1,65100,65100
United States,Quality Control Auditor,Quality Control and Compliance,92300,USD,1,92300,92300
United States,Quality Control Chemist,Quality Control and Compliance,105200,USD,1,105200,105200
United States,Quality Control Coordinator,Quality Control and Compliance,64200,USD,1,64200,64200
United States,Quality Control Engineer,Quality Control and Compliance,58800,USD,1,58800,58800
United States,Quality Control Executive,Quality Control and Compliance,150100,USD,1,150100,150100
United States,Quality Control Manager,Quality Control and Compliance,147900,USD,1,147900,147900
United States,Quality Control Supervisor,Quality Control and Compliance,105800,USD,1,105800,105800
United States,Quality Control Technician,Quality Control and Compliance,55700,USD,1,55700,55700
United States,Quality Data Analyst,Quality Control and Compliance,87800,USD,1,87800,87800
United States,Quality Director,Quality Control and Compliance,160700,USD,1,160700,160700
